"ANO_MES","UF","Municipio_N","Diagnostico_N","QUANTIDADE"
"2008/04",1,"Teixeirópolis","Cisticercose Calcificada",1
"2009/04",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",3
"2009/04",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",2
"2009/04",1,"Ouro Preto do Oeste","Cisticercose Calcificada",1
"2010/04",1,"Buritis","Cisticercose Calcificada",1
"2012/04",1,"Cabixi","Cisticercose Calcificada",2
"2013/04",1,"Campo Novo de Rondônia","Cisticercose Calcificada",2
"2013/04",1,"Nova Mamoré","Cisticercose Calcificada",2
"2013/04",1,"Teixeirópolis","Cisticercose Calcificada",2
"2014/04",1,"Cacoal","Cisticercose Calcificada",2
"2015/04",1,"Theobroma","Cisticercose Calcificada",2
"2017/04",1,"Costa Marques","Cisticercose Calcificada",1
"2019/04",1,"Cacaulândia","Cisticercose Calcificada",1
"2004/05",1,"Jaru","Cisticercose Calcificada",4
"2004/05",1,"Urupá","Cisticercose Calcificada",3
"2005/05",1,"Alvorada d'Oeste","Cisticercose Calcificada",4
"2005/05",1,"Cacoal","Cisticercose Calcificada",4
"2006/05",1,"Jaru","Cisticercose Calcificada",1
"2006/05",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",1
"2007/05",1,"Ministro Andreazza","Cisticercose Calcificada",1
"2008/05",1,"Machadinho d'Oeste","Cisticercose Calcificada",2
"2009/05",1,"Ji-Paraná","Cisticercose Calcificada",4
"2011/05",1,"Theobroma","Cisticercose Calcificada",1
"2012/05",1,"Alto Paraíso","Cisticercose Calcificada",1
"2012/05",1,"Cacoal","Cisticercose Calcificada",2
"2012/05",1,"Parecis","Cisticercose Calcificada",2
"2013/05",1,"Rio Crespo","Cisticercose Calcificada",1
"2014/05",1,"Parecis","Cisticercose Calcificada",2
"2015/05",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2015/05",1,"Nova Mamoré","Cisticercose Calcificada",8
"2016/05",1,"Rolim de Moura","Cisticercose Calcificada",2
"2016/05",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",1
"2017/05",1,"Campo Novo de Rondônia","Cisticercose Calcificada",1
"2019/05",1,"Pimenteiras do Oeste","Cisticercose Calcificada",1
"2003/06",1,"Nova União","Cisticercose Calcificada",4
"2003/06",1,"Ouro Preto do Oeste","Cisticercose Calcificada",6
"2004/06",1,"Alvorada d'Oeste","Cisticercose Calcificada",3
"2004/06",1,"Colorado do Oeste","Cisticercose Calcificada",1
"2004/06",1,"Governador Jorge Teixeira","Cisticercose Calcificada",1
"2004/06",1,"Urupá","Cisticercose Calcificada",2
"2004/06",1,"Vilhena","Cisticercose Calcificada",3
"2005/06",1,"Governador Jorge Teixeira","Cisticercose Calcificada",2
"2006/06",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",1
"2006/06",1,"Ji-Paraná","Cisticercose Calcificada",6
"2007/06",1,"Cacoal","Cisticercose Calcificada",4
"2007/06",1,"Presidente Médici","Cisticercose Calcificada",2
"2008/06",1,"Ministro Andreazza","Cisticercose Calcificada",1
"2008/06",1,"Mirante da Serra","Cisticercose Calcificada",1
"2009/06",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",2
"2009/06",1,"Castanheiras","Cisticercose Calcificada",1
"2009/06",1,"Chupinguaia","Cisticercose Calcificada",2
"2009/06",1,"Cujubim","Cisticercose Calcificada",1
"2009/06",1,"Espigão d'Oeste","Cisticercose Calcificada",6
"2009/06",1,"São Francisco do Guaporé","Cisticercose Calcificada",2
"2011/06",1,"Theobroma","Cisticercose Calcificada",1
"2014/06",1,"Governador Jorge Teixeira","Cisticercose Calcificada",2
"2014/06",1,"Guajará-Mirim","Cisticercose Calcificada",1
"2016/06",1,"Ariquemes","Cisticercose Calcificada",1
"2018/06",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2003/07",1,"Alvorada d'Oeste","Cisticercose Calcificada",1
"2003/07",1,"Rolim de Moura","Cisticercose Calcificada",1
"2004/07",1,"Porto Velho","Cisticercose Calcificada",3
"2004/07",1,"Presidente Médici","Cisticercose Calcificada",3
"2004/07",1,"Teixeirópolis","Cisticercose Calcificada",1
"2005/07",1,"Alvorada d'Oeste","Cisticercose Calcificada",3
"2005/07",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2005/07",1,"Urupá","Cisticercose Calcificada",1
"2006/07",1,"Cacoal","Cisticercose Calcificada",6
"2006/07",1,"Mirante da Serra","Cisticercose Calcificada",2
"2006/07",1,"Nova Brasilândia d'Oeste","Cisticercose Calcificada",1
"2006/07",1,"Novo Horizonte do Oeste","Cisticercose Calcificada",1
"2006/07",1,"Seringueiras","Cisticercose Calcificada",1
"2007/07",1,"Ji-Paraná","Cisticercose Calcificada",3
"2007/07",1,"Ouro Preto do Oeste","Cisticercose Calcificada",4
"2007/07",1,"Vale do Paraíso","Cisticercose Calcificada",2
"2008/07",1,"Cacoal","Cisticercose Calcificada",5
"2008/07",1,"Governador Jorge Teixeira","Cisticercose Calcificada",1
"2008/07",1,"Itapuã do Oeste","Cisticercose Calcificada",1
"2008/07",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",2
"2009/07",1,"Colorado do Oeste","Cisticercose Calcificada",1
"2011/07",1,"Nova Brasilândia d'Oeste","Cisticercose Calcificada",1
"2011/07",1,"Presidente Médici","Cisticercose Calcificada",1
"2012/07",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2014/07",1,"Jaru","Cisticercose Calcificada",1
"2014/07",1,"Ouro Preto do Oeste","Cisticercose Calcificada",1
"2014/07",1,"Porto Velho","Cisticercose Calcificada",4
"2016/07",1,"Parecis","Cisticercose Calcificada",1
"2004/08",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2004/08",1,"Nova União","Cisticercose Calcificada",1
"2004/08",1,"Ouro Preto do Oeste","Cisticercose Calcificada",1
"2004/08",1,"Presidente Médici","Cisticercose Calcificada",2
"2005/08",1,"Cabixi","Cisticercose Calcificada",1
"2005/08",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2006/08",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",4
"2006/08",1,"Cerejeiras","Cisticercose Calcificada",1
"2006/08",1,"Governador Jorge Teixeira","Cisticercose Calcificada",2
"2006/08",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2007/08",1,"Rolim de Moura","Cisticercose Calcificada",1
"2007/08",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2007/08",1,"Vale do Paraíso","Cisticercose Calcificada",2
"2008/08",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",6
"2008/08",1,"Ariquemes","Cisticercose Calcificada",4
"2008/08",1,"Cabixi","Cisticercose Calcificada",1
"2008/08",1,"Colorado do Oeste","Cisticercose Calcificada",1
"2008/08",1,"Corumbiara","Cisticercose Calcificada",6
"2008/08",1,"Jaru","Cisticercose Calcificada",3
"2008/08",1,"Ministro Andreazza","Cisticercose Calcificada",1
"2008/08",1,"Pimenta Bueno","Cisticercose Calcificada",2
"2008/08",1,"São Francisco do Guaporé","Cisticercose Calcificada",3
"2009/08",1,"Alvorada d'Oeste","Cisticercose Calcificada",1
"2009/08",1,"Campo Novo de Rondônia","Cisticercose Calcificada",1
"2009/08",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2009/08",1,"Mirante da Serra","Cisticercose Calcificada",3
"2010/08",1,"Rolim de Moura","Cisticercose Calcificada",1
"2011/08",1,"Cacaulândia","Cisticercose Calcificada",1
"2011/08",1,"Chupinguaia","Cisticercose Calcificada",1
"2012/08",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",3
"2012/08",1,"Alvorada d'Oeste","Cisticercose Calcificada",1
"2012/08",1,"Cacoal","Cisticercose Calcificada",3
"2013/08",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2013/08",1,"Ouro Preto do Oeste","Cisticercose Calcificada",2
"2015/08",1,"Ariquemes","Cisticercose Calcificada",1
"2017/08",1,"Ministro Andreazza","Cisticercose Calcificada",2
"2018/08",1,"Nova União","Cisticercose Calcificada",1
"2002/09",1,"Ji-Paraná","Cisticercose Calcificada",11
"2003/09",1,"Chupinguaia","Cisticercose Calcificada",2
"2004/09",1,"Vale do Anari","Cisticercose Calcificada",1
"2005/09",1,"Ji-Paraná","Cisticercose Calcificada",6
"2006/09",1,"Jaru","Cisticercose Calcificada",2
"2006/09",1,"Ji-Paraná","Cisticercose Calcificada",6
"2007/09",1,"Cabixi","Cisticercose Calcificada",2
"2007/09",1,"Cacoal","Cisticercose Calcificada",3
"2007/09",1,"Monte Negro","Cisticercose Calcificada",1
"2007/09",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2008/09",1,"Costa Marques","Cisticercose Calcificada",1
"2010/09",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2010/09",1,"Jaru","Cisticercose Calcificada",1
"2011/09",1,"Jaru","Cisticercose Calcificada",1
"2012/09",1,"Corumbiara","Cisticercose Calcificada",1
"2012/09",1,"Ministro Andreazza","Cisticercose Calcificada",1
"2012/09",1,"Parecis","Cisticercose Calcificada",1
"2012/09",1,"Theobroma","Cisticercose Calcificada",1
"2013/09",1,"Chupinguaia","Cisticercose Calcificada",4
"2013/09",1,"Itapuã do Oeste","Cisticercose Calcificada",1
"2013/09",1,"Novo Horizonte do Oeste","Cisticercose Calcificada",1
"2015/09",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2018/09",1,"Itapuã do Oeste","Cisticercose Calcificada",1
"2004/10",1,"Jaru","Cisticercose Calcificada",3
"2005/10",1,"Mirante da Serra","Cisticercose Calcificada",1
"2006/10",1,"Colorado do Oeste","Cisticercose Calcificada",1
"2006/10",1,"Espigão d'Oeste","Cisticercose Calcificada",2
"2007/10",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",1
"2007/10",1,"Cacoal","Cisticercose Calcificada",2
"2007/10",1,"Ji-Paraná","Cisticercose Calcificada",9
"2008/10",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2009/10",1,"Ariquemes","Cisticercose Calcificada",1
"2009/10",1,"Jaru","Cisticercose Calcificada",1
"2009/10",1,"Ministro Andreazza","Cisticercose Calcificada",2
"2010/10",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2011/10",1,"Governador Jorge Teixeira","Cisticercose Calcificada",1
"2011/10",1,"Primavera de Rondônia","Cisticercose Calcificada",1
"2011/10",1,"Theobroma","Cisticercose Calcificada",1
"2014/10",1,"Ji-Paraná","Cisticercose Calcificada",1
"2017/10",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2006/11",1,"Corumbiara","Cisticercose Calcificada",1
"2006/11",1,"Ji-Paraná","Cisticercose Calcificada",3
"2006/11",1,"Ministro Andreazza","Cisticercose Calcificada",2
"2006/11",1,"Nova União","Cisticercose Calcificada",1
"2006/11",1,"Vale do Anari","Cisticercose Calcificada",1
"2007/11",1,"Cacaulândia","Cisticercose Calcificada",3
"2007/11",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2007/11",1,"Nova Brasilândia d'Oeste","Cisticercose Calcificada",1
"2008/11",1,"Ji-Paraná","Cisticercose Calcificada",3
"2008/11",1,"Ouro Preto do Oeste","Cisticercose Calcificada",1
"2008/11",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2008/11",1,"Teixeirópolis","Cisticercose Calcificada",1
"2009/11",1,"Jaru","Cisticercose Calcificada",2
"2011/11",1,"Ouro Preto do Oeste","Cisticercose Calcificada",3
"2012/11",1,"Corumbiara","Cisticercose Calcificada",1
"2012/11",1,"Ministro Andreazza","Cisticercose Calcificada",2
"2013/11",1,"Porto Velho","Cisticercose Calcificada",19
"2014/11",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2019/11",1,"Chupinguaia","Cisticercose Calcificada",1
"2019/11",1,"Ouro Preto do Oeste","Cisticercose Calcificada",1
"2002/12",1,"Governador Jorge Teixeira","Cisticercose Calcificada",2
"2003/12",1,"Alvorada d'Oeste","Cisticercose Calcificada",3
"2003/12",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2004/12",1,"Castanheiras","Cisticercose Calcificada",1
"2004/12",1,"Pimenta Bueno","Cisticercose Calcificada",2
"2006/12",1,"Cujubim","Cisticercose Calcificada",1
"2006/12",1,"Nova Brasilândia d'Oeste","Cisticercose Calcificada",1
"2007/12",1,"Chupinguaia","Cisticercose Calcificada",2
"2007/12",1,"Governador Jorge Teixeira","Cisticercose Calcificada",1
"2007/12",1,"Pimenta Bueno","Cisticercose Calcificada",7
"2007/12",1,"Vale do Anari","Cisticercose Calcificada",1
"2008/12",1,"Alto Paraíso","Cisticercose Calcificada",1
"2008/12",1,"Parecis","Cisticercose Calcificada",1
"2009/12",1,"Castanheiras","Cisticercose Calcificada",1
"2011/12",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",4
"2011/12",1,"Chupinguaia","Cisticercose Calcificada",2
"2012/12",1,"Cacoal","Cisticercose Calcificada",1
"2012/12",1,"Vale do Anari","Cisticercose Calcificada",1
"2014/12",1,"Seringueiras","Cisticercose Calcificada",1
"2017/12",1,"Santa Luzia d'Oeste","Cisticercose Calcificada",1
"2005/01",1,"Alvorada d'Oeste","Cisticercose Calcificada",2
"2005/01",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2006/01",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2007/01",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2007/01",1,"Alvorada d'Oeste","Cisticercose Calcificada",3
"2007/01",1,"Costa Marques","Cisticercose Calcificada",1
"2008/01",1,"Costa Marques","Cisticercose Calcificada",2
"2009/01",1,"Governador Jorge Teixeira","Cisticercose Calcificada",2
"2009/01",1,"Nova União","Cisticercose Calcificada",1
"2009/01",1,"Ouro Preto do Oeste","Cisticercose Calcificada",2
"2009/01",1,"Teixeirópolis","Cisticercose Calcificada",1
"2010/01",1,"São Francisco do Guaporé","Cisticercose Calcificada",4
"2010/01",1,"Theobroma","Cisticercose Calcificada",1
"2011/01",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2012/01",1,"Alvorada d'Oeste","Cisticercose Calcificada",2
"2013/01",1,"Candeias do Jamari","Cisticercose Calcificada",1
"2013/01",1,"Guajará-Mirim","Cisticercose Calcificada",1
"2014/01",1,"Ministro Andreazza","Cisticercose Calcificada",1
"2015/01",1,"Rio Crespo","Cisticercose Calcificada",2
"2017/01",1,"Cacoal","Cisticercose Calcificada",4
"2017/01",1,"Nova Brasilândia d'Oeste","Cisticercose Calcificada",1
"2018/01",1,"Cacoal","Cisticercose Calcificada",1
"2003/02",1,"Governador Jorge Teixeira","Cisticercose Calcificada",2
"2003/02",1,"Jaru","Cisticercose Calcificada",3
"2003/02",1,"Ji-Paraná","Cisticercose Calcificada",5
"2003/02",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2004/02",1,"Cacaulândia","Cisticercose Calcificada",1
"2005/02",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",2
"2005/02",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",1
"2005/02",1,"Nova União","Cisticercose Calcificada",2
"2005/02",1,"Presidente Médici","Cisticercose Calcificada",2
"2006/02",1,"Mirante da Serra","Cisticercose Calcificada",3
"2006/02",1,"Rio Crespo","Cisticercose Calcificada",1
"2006/02",1,"Theobroma","Cisticercose Calcificada",1
"2007/02",1,"Chupinguaia","Cisticercose Calcificada",1
"2007/02",1,"Jaru","Cisticercose Calcificada",9
"2007/02",1,"Seringueiras","Cisticercose Calcificada",1
"2008/02",1,"Vale do Anari","Cisticercose Calcificada",1
"2009/02",1,"Costa Marques","Cisticercose Calcificada",3
"2009/02",1,"Ji-Paraná","Cisticercose Calcificada",1
"2009/02",1,"Seringueiras","Cisticercose Calcificada",1
"2010/02",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2010/02",1,"Cacoal","Cisticercose Calcificada",1
"2010/02",1,"Jaru","Cisticercose Calcificada",1
"2011/02",1,"Presidente Médici","Cisticercose Calcificada",2
"2011/02",1,"Vale do Anari","Cisticercose Calcificada",1
"2011/02",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2012/02",1,"Chupinguaia","Cisticercose Calcificada",2
"2013/02",1,"Cacoal","Cisticercose Calcificada",1
"2013/02",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2013/02",1,"Parecis","Cisticercose Calcificada",1
"2013/02",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2015/02",1,"Cujubim","Cisticercose Calcificada",1
"2015/02",1,"Jaru","Cisticercose Calcificada",1
"2015/02",1,"Porto Velho","Cisticercose Calcificada",20
"2018/02",1,"Nova Mamoré","Cisticercose Calcificada",1
"2019/02",1,"Candeias do Jamari","Cisticercose Calcificada",1
"2019/02",1,"Ministro Andreazza","Cisticercose Calcificada",2
"2003/03",1,"Governador Jorge Teixeira","Cisticercose Calcificada",2
"2003/03",1,"Theobroma","Cisticercose Calcificada",2
"2003/03",1,"Urupá","Cisticercose Calcificada",2
"2004/03",1,"Ouro Preto do Oeste","Cisticercose Calcificada",2
"2004/03",1,"Presidente Médici","Cisticercose Calcificada",6
"2004/03",1,"Teixeirópolis","Cisticercose Calcificada",1
"2004/03",1,"Urupá","Cisticercose Calcificada",3
"2005/03",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2005/03",1,"Teixeirópolis","Cisticercose Calcificada",1
"2006/03",1,"Presidente Médici","Cisticercose Calcificada",2
"2007/03",1,"Espigão d'Oeste","Cisticercose Calcificada",3
"2007/03",1,"Pimenta Bueno","Cisticercose Calcificada",4
"2007/03",1,"São Francisco do Guaporé","Cisticercose Calcificada",2
"2009/03",1,"Espigão d'Oeste","Cisticercose Calcificada",4
"2010/03",1,"Cacoal","Cisticercose Calcificada",1
"2010/03",1,"Campo Novo de Rondônia","Cisticercose Calcificada",1
"2010/03",1,"São Francisco do Guaporé","Cisticercose Calcificada",1
"2011/03",1,"Cabixi","Cisticercose Calcificada",1
"2011/03",1,"Colorado do Oeste","Cisticercose Calcificada",3
"2011/03",1,"Espigão d'Oeste","Cisticercose Calcificada",6
"2012/03",1,"Vale do Anari","Cisticercose Calcificada",1
"2013/03",1,"Corumbiara","Cisticercose Calcificada",21
"2014/03",1,"Ji-Paraná","Cisticercose Calcificada",1
"2015/03",1,"Nova União","Cisticercose Calcificada",1
"2018/03",1,"Buritis","Cisticercose Calcificada",1
"2003/04",1,"Ouro Preto do Oeste","Cisticercose Calcificada",9
"2004/04",1,"Alvorada d'Oeste","Cisticercose Calcificada",2
"2004/04",1,"Nova União","Cisticercose Calcificada",1
"2005/04",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",3
"2005/04",1,"Parecis","Cisticercose Calcificada",2
"2005/04",1,"Presidente Médici","Cisticercose Calcificada",4
"2006/04",1,"Cacoal","Cisticercose Calcificada",4
"2006/04",1,"Cerejeiras","Cisticercose Calcificada",1
"2006/04",1,"Presidente Médici","Cisticercose Calcificada",3
"2007/04",1,"Ariquemes","Cisticercose Calcificada",1
"2007/04",1,"Vale do Paraíso","Cisticercose Calcificada",1
"2008/04",1,"Ariquemes","Cisticercose Calcificada",2
"2008/04",1,"Machadinho d'Oeste","Cisticercose Calcificada",2
"2009/04",1,"Cacoal","Cisticercose Calcificada",2
"2009/04",1,"Machadinho d'Oeste","Cisticercose Calcificada",2
"2009/04",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2009/04",1,"Theobroma","Cisticercose Calcificada",3
"2010/04",1,"Parecis","Cisticercose Calcificada",1
"2012/04",1,"Theobroma","Cisticercose Calcificada",1
"2013/04",1,"Cacoal","Cisticercose Calcificada",1
"2015/04",1,"Buritis","Cisticercose Calcificada",1
"2015/04",1,"Nova Mamoré","Cisticercose Calcificada",2
"2015/04",1,"Porto Velho","Cisticercose Calcificada",4
"2016/04",1,"Cacoal","Cisticercose Calcificada",2
"2016/04",1,"Chupinguaia","Cisticercose Calcificada",1
"2017/04",1,"Jaru","Cisticercose Calcificada",1
"2018/04",1,"Pimenteiras do Oeste","Cisticercose Calcificada",2
"2003/05",1,"Teixeirópolis","Cisticercose Calcificada",1
"2005/05",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",1
"2005/05",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2006/05",1,"Alvorada d'Oeste","Cisticercose Calcificada",4
"2006/05",1,"Cacoal","Cisticercose Calcificada",3
"2006/05",1,"Governador Jorge Teixeira","Cisticercose Calcificada",1
"2006/05",1,"Ji-Paraná","Cisticercose Calcificada",8
"2006/05",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2007/05",1,"Jaru","Cisticercose Calcificada",2
"2007/05",1,"Nova União","Cisticercose Calcificada",1
"2008/05",1,"Urupá","Cisticercose Calcificada",1
"2009/05",1,"Cujubim","Cisticercose Calcificada",1
"2009/05",1,"Nova União","Cisticercose Calcificada",2
"2009/05",1,"Novo Horizonte do Oeste","Cisticercose Calcificada",1
"2009/05",1,"Urupá","Cisticercose Calcificada",1
"2010/05",1,"Ji-Paraná","Cisticercose Calcificada",1
"2010/05",1,"Nova União","Cisticercose Calcificada",1
"2012/05",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2012/05",1,"Jaru","Cisticercose Calcificada",1
"2014/05",1,"Itapuã do Oeste","Cisticercose Calcificada",1
"2014/05",1,"Nova União","Cisticercose Calcificada",1
"2014/05",1,"Porto Velho","Cisticercose Calcificada",1
"2015/05",1,"Ji-Paraná","Cisticercose Calcificada",1
"2019/05",1,"Ariquemes","Cisticercose Calcificada",1
"2004/06",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2005/06",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2006/06",1,"Mirante da Serra","Cisticercose Calcificada",1
"2006/06",1,"Teixeirópolis","Cisticercose Calcificada",3
"2006/06",1,"Theobroma","Cisticercose Calcificada",7
"2007/06",1,"Governador Jorge Teixeira","Cisticercose Calcificada",1
"2007/06",1,"Monte Negro","Cisticercose Calcificada",1
"2007/06",1,"São Francisco do Guaporé","Cisticercose Calcificada",2
"2009/06",1,"Campo Novo de Rondônia","Cisticercose Calcificada",1
"2009/06",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2009/06",1,"Urupá","Cisticercose Calcificada",1
"2010/06",1,"Machadinho d'Oeste","Cisticercose Calcificada",2
"2010/06",1,"Ouro Preto do Oeste","Cisticercose Calcificada",1
"2012/06",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",1
"2013/06",1,"Ariquemes","Cisticercose Calcificada",1
"2013/06",1,"Jaru","Cisticercose Calcificada",1
"2013/06",1,"Monte Negro","Cisticercose Calcificada",1
"2014/06",1,"Jaru","Cisticercose Calcificada",3
"2014/06",1,"Porto Velho","Cisticercose Calcificada",2
"2015/06",1,"Cacoal","Cisticercose Calcificada",1
"2016/06",1,"Alto Alegre dos Parecis","Cisticercose Calcificada",1
"2016/06",1,"Primavera de Rondônia","Cisticercose Calcificada",1
"2016/06",1,"Theobroma","Cisticercose Calcificada",1
"2019/06",1,"Colorado do Oeste","Cisticercose Calcificada",1
"2003/07",1,"Ouro Preto do Oeste","Cisticercose Calcificada",11
"2004/07",1,"Corumbiara","Cisticercose Calcificada",4
"2005/07",1,"Theobroma","Cisticercose Calcificada",2
"2006/07",1,"Nova União","Cisticercose Calcificada",1
"2006/07",1,"Presidente Médici","Cisticercose Calcificada",3
"2006/07",1,"Theobroma","Cisticercose Calcificada",2
"2007/07",1,"Cacoal","Cisticercose Calcificada",5
"2007/07",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2008/07",1,"Jaru","Cisticercose Calcificada",2
"2008/07",1,"Machadinho d'Oeste","Cisticercose Calcificada",1
"2009/07",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",1
"2009/07",1,"Espigão d'Oeste","Cisticercose Calcificada",2
"2009/07",1,"Porto Velho","Cisticercose Calcificada",2
"2010/07",1,"Alvorada d'Oeste","Cisticercose Calcificada",1
"2010/07",1,"Espigão d'Oeste","Cisticercose Calcificada",3
"2011/07",1,"Teixeirópolis","Cisticercose Calcificada",1
"2012/07",1,"Mirante da Serra","Cisticercose Calcificada",1
"2013/07",1,"Colorado do Oeste","Cisticercose Calcificada",2
"2013/07",1,"Nova União","Cisticercose Calcificada",1
"2013/07",1,"São Felipe d'Oeste","Cisticercose Calcificada",1
"2014/07",1,"Cacoal","Cisticercose Calcificada",3
"2014/07",1,"Vilhena","Cisticercose Calcificada",1
"2015/07",1,"Porto Velho","Cisticercose Calcificada",16
"2016/07",1,"Candeias do Jamari","Cisticercose Calcificada",1
"2017/07",1,"Cacoal","Cisticercose Calcificada",1
"2018/07",1,"Cacoal","Cisticercose Calcificada",1
"2018/07",1,"São Felipe d'Oeste","Cisticercose Calcificada",1
"2003/08",1,"Ji-Paraná","Cisticercose Calcificada",5
"2004/08",1,"São Miguel do Guaporé","Cisticercose Calcificada",2
"2004/08",1,"Urupá","Cisticercose Calcificada",1
"2005/08",1,"Jaru","Cisticercose Calcificada",2
"2006/08",1,"Jaru","Cisticercose Calcificada",3
"2006/08",1,"Mirante da Serra","Cisticercose Calcificada",1
"2006/08",1,"São Francisco do Guaporé","Cisticercose Calcificada",2
"2006/08",1,"Vale do Paraíso","Cisticercose Calcificada",2
"2007/08",1,"Cabixi","Cisticercose Calcificada",1
"2007/08",1,"Cerejeiras","Cisticercose Calcificada",1
"2007/08",1,"Presidente Médici","Cisticercose Calcificada",3
"2007/08",1,"Teixeirópolis","Cisticercose Calcificada",1
"2008/08",1,"Chupinguaia","Cisticercose Calcificada",3
"2008/08",1,"Ji-Paraná","Cisticercose Calcificada",1
"2008/08",1,"Mirante da Serra","Cisticercose Calcificada",1
"2008/08",1,"Presidente Médici","Cisticercose Calcificada",3
"2010/08",1,"Chupinguaia","Cisticercose Calcificada",4
"2010/08",1,"Pimenta Bueno","Cisticercose Calcificada",1
"2010/08",1,"Porto Velho","Cisticercose Calcificada",5
"2011/08",1,"Espigão d'Oeste","Cisticercose Calcificada",1
"2011/08",1,"São Miguel do Guaporé","Cisticercose Calcificada",1
"2012/08",1,"Rolim de Moura","Cisticercose Calcificada",3
"2013/08",1,"Cacoal","Cisticercose Calcificada",3
"2013/08",1,"Nova Mamoré","Cisticercose Calcificada",6
"2014/08",1,"Buritis","Cisticercose Calcificada",1
"2014/08",1,"Ministro Andreazza","Cisticercose Calcificada",2
"2014/08",1,"Porto Velho","Cisticercose Calcificada",1
"2014/08",1,"Teixeirópolis","Cisticercose Calcificada",1
"2015/08",1,"Ouro Preto do Oeste","Cisticercose Calcificada",1
"2015/08",1,"São Felipe d'Oeste","Cisticercose Calcificada",1
"2003/09",1,"Alta Floresta d'Oeste","Cisticercose Calcificada",2
"2004/09",1,"Alvorada d'Oeste","Cisticercose Calcificada",1
"2004/09",1,"Ji-Paraná","Cisticercose Calcificada",4
"2005/09",1,"Presidente Médici","Cisticercose Calcificada",5
"2007/09",1,"Chupinguaia","Cisticercose Calcificada",2
"2007/09",1,"Jaru","Cisticercose Calcificada",4
"2008/09",1,"Cacoal","Cisticercose Calcificada",3
"2008/09",1,"Nova União","Cisticercose Calcificada",1
"2008/09",1,"Ouro Preto do Oeste","Cisticercose Calcificada",3
"2009/09",1,"Chupinguaia","Cisticercose Calcificada",1
"2009/09",1,"Vale do Anari","Cisticercose Calcificada",2
"2011/09",1,"Cacoal","Cisticercose Calcificada",1
"2011/09",1,"Chupinguaia","Cisticercose Calcificada",1
"2011/09",1,"Costa Marques","Cisticercose Calcificada",1
"2012/09",1,"Seringueiras","Cisticercose Calcificada",1
"2013/09",1,"Campo Novo de Rondônia","Cisticercose Calcificada",1
